"session_id","question","response"
d61f037c-de38-11ef-af32-0242ac120003,question2,"Soft Skills, References, Education, Prior Experience"
d61f037c-de38-11ef-af32-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"1bcd28e0-de39-11ef-af32-0242ac120003",question1,Resource Operations Coordinator
"1bcd28e0-de39-11ef-af32-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"1bcd28e0-de39-11ef-af32-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"7b30a122-de39-11ef-a609-0242ac120003",question1,Resource Operations Coordinator
"7b30a122-de39-11ef-a609-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"7b30a122-de39-11ef-a609-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
e2ba8b96-de39-11ef-8bc0-0242ac120003,question1,Resource Operations Coordinator
e2ba8b96-de39-11ef-8bc0-0242ac120003,question2,"Education, References, Prior Experience, Soft Skills"
e2ba8b96-de39-11ef-8bc0-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"9139484c-de3a-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"9139484c-de3a-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"9139484c-de3a-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
b53ad774-de3a-11ef-82d1-0242ac120003,question1,Resource Operations Coordinator
b53ad774-de3a-11ef-82d1-0242ac120003,question2,Prior Experience
b53ad774-de3a-11ef-82d1-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies."
b53ad774-de3a-11ef-82d1-0242ac120003,question1,Resource Operations Coordinator
b53ad774-de3a-11ef-82d1-0242ac120003,question2,"Prior Experience, Education, Soft Skills, References"
b53ad774-de3a-11ef-82d1-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
facaeffe-de3a-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
facaeffe-de3a-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
facaeffe-de3a-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"7aebc53c-de3b-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"7aebc53c-de3b-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"7aebc53c-de3b-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"0d01f52c-de3c-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"0d01f52c-de3c-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"0d01f52c-de3c-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"23a7959c-de3d-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"23a7959c-de3d-11ef-9325-0242ac120003",question2,"Soft Skills, References, Education, Prior Experience"
"23a7959c-de3d-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"4d5003f2-de3d-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"4d5003f2-de3d-11ef-9101-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"4d5003f2-de3d-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
"65224896-de3d-11ef-9101-0242ac120003",question1,Resource Operations Coordinator
"65224896-de3d-11ef-9101-0242ac120003",question2,"Prior Experience, References, Education, Soft Skills"
"65224896-de3d-11ef-9101-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a43dc546-de3d-11ef-b02c-0242ac120003,question1,Resource Alignment Coordinator
a43dc546-de3d-11ef-b02c-0242ac120003,question2,"Education, Prior Experience, Soft Skills, References"
a43dc546-de3d-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
a43dc546-de3d-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
a43dc546-de3d-11ef-b02c-0242ac120003,question2,"Soft Skills, References, Education, Prior Experience"
a43dc546-de3d-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
ec10fbc2-de3d-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
ec10fbc2-de3d-11ef-9325-0242ac120003,question2,References
ec10fbc2-de3d-11ef-9325-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
ec10fbc2-de3d-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
ec10fbc2-de3d-11ef-9325-0242ac120003,question2,"Education, References, Prior Experience, Soft Skills"
ec10fbc2-de3d-11ef-9325-0242ac120003,question3,"The candidate‘s „References“ have received the maximal score of 10., The candidate has had 4 years of experience in the position., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
"1850e62a-de3e-11ef-b02c-0242ac120003",question1,Resource Operations Coordinator
"1850e62a-de3e-11ef-b02c-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"1850e62a-de3e-11ef-b02c-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a4ea347e-de3e-11ef-9325-0242ac120003,question1,Resource Operations Coordinator
a4ea347e-de3e-11ef-9325-0242ac120003,question2,"Prior Experience, Education, References, Soft Skills"
a4ea347e-de3e-11ef-9325-0242ac120003,question3,The candidate has had 4 years of experience in the position.
"288e5706-de3f-11ef-9325-0242ac120003",question1,Operations Lead
"288e5706-de3f-11ef-9325-0242ac120003",question1,Operations Lead
"288e5706-de3f-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"288e5706-de3f-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"288e5706-de3f-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"288e5706-de3f-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"288e5706-de3f-11ef-9325-0242ac120003",question1,Operations Lead
"288e5706-de3f-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"288e5706-de3f-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10., The candidate has had 4 years of experience in the position."
"288e5706-de3f-11ef-9325-0242ac120003",question1,Operations Lead
"288e5706-de3f-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"288e5706-de3f-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"288e5706-de3f-11ef-9325-0242ac120003",question1,Operations Lead
"288e5706-de3f-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"288e5706-de3f-11ef-9325-0242ac120003",question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has received 10 reference letters from previous companies., The candidate‘s „References“ have received the maximal score of 10."
"288e5706-de3f-11ef-9325-0242ac120003",question1,Resource Operations Coordinator
"288e5706-de3f-11ef-9325-0242ac120003",question2,"Prior Experience, Education, References, Soft Skills"
"288e5706-de3f-11ef-9325-0242ac120003",question3,"The candidate has received 10 reference letters from previous companies., The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“."
cd1b8bea-de3f-11ef-b02c-0242ac120003,question1,Resource Operations Coordinator
cd1b8bea-de3f-11ef-b02c-0242ac120003,question2,"Soft Skills, References, Education, Prior Experience"
cd1b8bea-de3f-11ef-b02c-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
a3f1dc28-de40-11ef-9101-0242ac120003,question1,Resource Operations Coordinator
a3f1dc28-de40-11ef-9101-0242ac120003,question2,"Prior Experience, Education, Soft Skills, References"
a3f1dc28-de40-11ef-9101-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate‘s „References“ have received the maximal score of 10."
c9ff6746-de40-11ef-a8d9-0242ac120003,question1,Resource Alignment Coordinator
c9ff6746-de40-11ef-a8d9-0242ac120003,question2,"Education, References, Technical Skills, Soft Skills"
c9ff6746-de40-11ef-a8d9-0242ac120003,question3,"The candidate‘s „Experience“ has a lower value than the candidate‘s „Soft Skills“., The candidate has had 4 years of experience in the position., The candidate has received 10 reference letters from previous companies."
